"gene","moduleColor","best_anno","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"TIPIN","turquoise","TIPIN","TIPIN",0.00879752578501178,0.942377933571109,-0.0605163088267842,0.618726727969891,-0.0757745435926774,0.532983929214223
"TIPRL","brown","TIPRL","TIPRL",0.0101258289199321,0.933696130588555,0.0247127098125512,0.839080739871603,0.0387659647933321,0.750015311448838
"TIRAP","black","TIRAP","TIRAP",0.0476227799140588,0.695435953217528,-0.0692384255352528,0.568987082100891,-0.0640910745344087,0.59811598790335
"TJAP1","turquoise","TJAP1","TJAP1",-0.00562391003148997,0.963145952415325,-0.00567191735299227,0.962831577269524,-0.0987675273813308,0.41595372195567
"TJP1","brown","TJP1","TJP1",0.0230450180012092,0.849809171068711,0.166513197320141,0.168294595364817,0.212629117101672,0.0771914190976332
"TJP2","brown","TJP2","TJP2",-0.042521399472916,0.726704963074888,0.0792208589223416,0.514465255818489,0.0838034913334869,0.490357463699313
"TJP3","turquoise","TJP3","TJP3",0.0803109331307795,0.508676638571143,-0.0105204876908508,0.931118076049796,-0.0357635270357839,0.768814814216214
"TK1","turquoise","TK1","TK1",0.00780977456030825,0.948838284451687,-0.0221310558714357,0.855700468552558,0.00992200646255318,0.935027840955343
"TK2","magenta","TK2","TK2",-0.0420173766820629,0.729819678761788,-0.0948573077434237,0.434739631902588,0.0364022715222492,0.764803811863826
"TKFC","blue","TKFC","TKFC",0.0425347786985011,0.726622343203074,0.199049189156939,0.0985437535926483,0.0882556619218376,0.467517655078746
"TKT","brown","TKT","TKT",-0.0176663918047344,0.884586480086293,-0.0409025590344257,0.736724366054068,-0.048499266427601,0.690112422343121
"TLCD1","pink","TLCD1","TLCD1",0.0197664956251235,0.870977920394938,-0.0192038127376736,0.874620582339052,0.0244143342609547,0.840998132914244
"TLCD2","magenta","TLCD2","TLCD2",0.0829395592151183,0.494856423792583,0.107097465404218,0.377533735248172,0.0675147164212589,0.578667550808474
"TLE1","lightcyan","TLE1","TLE1",-0.000436402271812027,0.997139223053125,0.0456869482366963,0.707245469945385,0.0747872258390188,0.538349330487311
"TLE3","black","TLE3","TLE3",0.08034914487701,0.508474330247513,0.049160132430065,0.686108382529632,-0.0418418324339174,0.730905518736798
"TLE4","turquoise","TLE4","TLE4",-0.0855395289762315,0.48138240844789,0.0371228099082121,0.760286581213548,-0.051437718282775,0.672375474024078
"TLK1","blue","TLK1","TLK1",-0.0624178808343824,0.607725106521949,0.00664282072756192,0.956474910864841,0.00476452186390961,0.968774543786162
"TLK2","turquoise","TLK2","TLK2",-0.00303315046859866,0.980118556612602,0.0180413923866428,0.882153936930026,-0.0508501305087517,0.675908393254289
"TLL1","brown","TLL1","TLL1",-0.100257860279256,0.408918965943036,-0.0732578068376916,0.546712644115302,-0.109316635714798,0.367671162275472
"TLL2","brown","TLL2","TLL2",-0.101776725162631,0.401821278525308,0.0275988829647997,0.820583679410114,0.0378335840589782,0.755838381485836
"TLN1","turquoise","TLN1","TLN1",-0.0925483202481302,0.446053872716846,-0.111393676203465,0.358583861631585,-0.0715915925370423,0.555894997682102
"TLN2","blue","TLN2","TLN2",-0.0296511966044477,0.807489184719308,0.00376140989069058,0.975346363901914,-0.00078570552122506,0.994849436328291
"TLNRD1","pink","TLNRD1","TLNRD1",-0.0674529472361893,0.57901585050178,-0.0347875059082128,0.7749554186779,0.0553907996908138,0.648794032490615
"TLR3","magenta","TLR3","TLR3",0.0108119318080613,0.929214709146904,-0.0443585640306608,0.715389496826811,0.00214699235707631,0.98592636179587
"TLR4","brown","TLR4","TLR4",-0.0280532575185439,0.817680255394358,0.0208982207259026,0.863659601377475,-0.0833735525060072,0.492593694799788
"TLR5","brown","TLR5","TLR5",-0.0280242316137099,0.817865656387174,0.0659822602418934,0.587336936372135,-0.00880893878357767,0.942303308121572
"TLR6","pink","TLR6","TLR6",-0.137578233179254,0.256062481732194,-0.004205773290811,0.972434919385031,0.0525831779964206,0.66550865890269
"TLX3","turquoise","TLX3","TLX3",0.00547931446107102,0.96409286775575,0.00944261878537632,0.938160700154396,-0.000213143332549072,0.998602765053725
"TM2D1","pink","TM2D1","TM2D1",0.0485029656241946,0.690089985989992,-0.155193031274498,0.199545607848173,-0.19703922829907,0.102062286218322
"TM2D2","pink","TM2D2","TM2D2",-0.0260223730455987,0.830675889791676,0.0573217728178607,0.637397305078588,0.0885434621366163,0.466061344096631
"TM2D3","black","TM2D3","TM2D3",-0.0607976484103296,0.617093671573175,-0.14220416580259,0.240266065249068,-0.110932266844714,0.360590554600548
"TM4SF1","pink","TM4SF1","TM4SF1",-0.0872965006027038,0.472388908196305,0.0124068544505884,0.918805858302868,0.0458535266229888,0.706226500155884
"TM4SF18","black","TM4SF18","TM4SF18",-0.0439485109620623,0.717909901871511,-0.0269786710196858,0.824550669463717,-0.0243782640572212,0.841229986605989
"TM6SF1","black","TM6SF1","TM6SF1",-0.00334919959972157,0.978047431012551,-0.0138272111498499,0.90954765172131,-0.0379388438949332,0.755180307755921
"TM7SF3","magenta","TM7SF3","TM7SF3",0.0278947725094621,0.818692688768561,0.0427787902223247,0.725116060767067,0.034260358644215,0.778277707342671
"TM9SF2","pink","TM9SF2","TM9SF2",-0.0720176435411909,0.553540082592602,-0.00109934992809049,0.992793438731996,0.166445437098438,0.168470288868529
"TM9SF3","lightcyan","TM9SF3","TM9SF3",-0.00778636073399994,0.948991463285874,-0.0339687592443353,0.780117188844414,0.140835038618997,0.244869652436394
"TM9SF4","brown","TM9SF4","TM9SF4",0.0268007053347601,0.825689784974705,-0.0169579554084119,0.889184831515918,-0.00465501076366697,0.969491905384211
"TMA16","black","TMA16","TMA16",-0.00392823711857907,0.974253281400367,-0.0756480647595055,0.533669775966246,-0.0592891673723621,0.625871224084183
"TMBIM1","magenta","TMBIM1","TMBIM1",0.0114714967946963,0.924908691914727,0.0944492244325192,0.436727404478551,0.0279438336784741,0.818379244709342
"TMBIM4","black","TMBIM4","TMBIM4",-0.0535673233278619,0.659630693503795,-0.100376413289194,0.408362354392336,-0.0148728201841306,0.902739732262963
"TMBIM6","pink","TMBIM6","TMBIM6",0.0241871626028062,0.842458581376814,-0.041216137282414,0.734780072102386,-0.0310732979667397,0.798446275640959
"TMC3","black","TMC3","TMC3",0.152156969373439,0.208590350266828,0.0779668308930844,0.521165683906283,-0.0605393734694356,0.618592778112409
"TMC5","black","TMC5","TMC5",0.000458978344953806,0.996991229282684,-0.0300672828991582,0.804840699028538,-0.00260099197692665,0.982950776690487
"TMC6","pink","TMC6","TMC6",0.0627212782955457,0.605977709244071,-0.0860984861365612,0.478511403610131,-0.0348088594558865,0.774820924663675
"TMC7","magenta","TMC7","TMC7",-0.0117405205757759,0.923152961280878,0.0167033821566927,0.89083812615425,0.0232483567401906,0.848499574788327
"TMCC1","turquoise","TMCC1","TMCC1",0.00227064465167417,0.985115904486848,-0.0182518449932953,0.880789253390231,0.0134974150232784,0.911696312892765
"TMCC3","blue","TMCC3","TMCC3",-0.0315130414215461,0.795655302338384,-0.0280219861625253,0.817879999469131,0.0018001934985377,0.988199467318443
"TMCO1","turquoise","TMCO1","TMCO1",0.016273386973687,0.893631727488882,-0.0341435067619513,0.779014692842929,-0.030896836047676,0.799566958535244
"TMCO3","lightcyan","TMCO3","TMCO3",0.0343483148023921,0.777723095895028,0.0442775263415088,0.71588735827148,0.147337576753222,0.223537810548968
"TMCO4","pink","TMCO4","TMCO4",-0.0220230856434738,0.856396958687361,-0.0377122394250437,0.756597230667002,0.0164799994293895,0.892289240368501
"TMED10","magenta","TMED10","TMED10",0.0376695216881575,0.756864427920518,-0.0257599349708403,0.832358618691604,-0.0448353876013755,0.71246249640376
"TMED2","black","TMED2","TMED2",0.021697529570187,0.858497703039565,-0.0668339087869059,0.58251174485637,-0.0377919351027105,0.756098814359261
"TMED3","magenta","TMED3","TMED3",0.0704741278449433,0.562094182334977,0.0620549525018745,0.609818249055352,-0.018707189018356,0.877837756746659
"TMED4","black","TMED4","TMED4",0.0282374573371603,0.816503924413712,-0.0249493334496469,0.837560834342137,-0.0280827749571162,0.817491724989377
"TMED5","black","TMED5","TMED5",-0.0252542298373641,0.835603266494541,-0.00192349056513574,0.987391300621033,0.0745904278133058,0.539421951825513
"TMED7","lightcyan","TMED7","TMED7",-0.0151646796911347,0.900840672723584,0.0592683934880906,0.625992469586933,0.110142523681338,0.36404113936299
"TMED8","blue","TMED8","TMED8",-0.0939693428931815,0.439071441253137,0.0473448729301442,0.697126965960855,0.0298756597408297,0.806060154777316
"TMEFF1","brown","TMEFF1","TMEFF1",-0.0138725902871331,0.909252051491791,-0.0258787130823269,0.831596930789383,0.00573792509678303,0.962399335892403
"TMEFF2","blue","TMEFF2","TMEFF2",0.0232593145786266,0.848429012776369,-0.0139663661434186,0.90864123343598,-0.0739871006148257,0.542716814273859
"TMEM100","black","TMEM100","TMEM100",-0.10609572991081,0.382037434936687,0.0179682624552586,0.882628229524114,0.0269307295107376,0.824857496074463
"TMEM101","black","TMEM101","TMEM101",-0.0244314124388347,0.840888361729902,-0.0653854827452243,0.59072884322754,-0.0312941962915441,0.79704395619862
"TMEM104","turquoise","TMEM104","TMEM104",-0.0133715681450115,0.912516387625586,-0.00795233528471598,0.947905658301789,0.00865309729893991,0.943322341464282
"TMEM106B","brown","TMEM106B","TMEM106B",-0.0308417877611716,0.799916644574935,-0.00178503154505117,0.988298849153069,0.0199507042779218,0.869785979108541
"TMEM106C","turquoise","TMEM106C","TMEM106C",-0.0176066433474867,0.884974153544622,-0.0299737088752682,0.805436129696971,0.00118125474208008,0.992256544560344
"TMEM108","blue","TMEM108","TMEM108",-0.0808918846960074,0.505605307843205,-0.0799022686295023,0.51084284953759,-0.0203006849139415,0.86752219174338
"TMEM109","pink","TMEM109","TMEM109",0.00280870181738803,0.981589488518287,-0.00130859683934706,0.991421811390464,0.0108290055344607,0.92910321601129
"TMEM11","pink","TMEM11","TMEM11",0.0683408364063259,0.574018564643716,-0.0286748863029998,0.813712053317466,-0.0319990807152785,0.792573470445531
"TMEM114","magenta","TMEM114","TMEM114",-0.0377128756465091,0.756593251349298,-0.0163582399307252,0.893080349806245,-0.00237816567737169,0.984411188933098
"TMEM115","magenta","TMEM115","TMEM115",0.0656443330932154,0.58925653222037,0.00381691392492944,0.974982686196261,-0.0306171520481287,0.801344015383233
"TMEM116","turquoise","TMEM116","TMEM116",-0.100492040304226,0.407819905740035,0.00748637856971729,0.950954179297057,0.0335447892800668,0.782793842671777
"TMEM117","black","TMEM117","TMEM117",0.0296930926944735,0.807222408154611,0.0987648907065829,0.415966229314233,0.123097363762377,0.30999632170439
"TMEM120A","turquoise","TMEM120A","TMEM120A",0.00175007363664428,0.988527987917705,-0.0305614212043043,0.801698238572997,-0.0131502935798707,0.9139585323832
"TMEM120B","brown","TMEM120B","TMEM120B",0.00330832622827618,0.978315273554944,-0.00312364121602213,0.979525540826303,-0.0172418851113314,0.887341441093841
"TMEM121B","blue","TMEM121B","TMEM121B",0.0232350442065024,0.848585301244946,0.00721163113839151,0.952752045667674,-0.0287957594519333,0.812940992086765
"TMEM123","magenta","TMEM123","TMEM123",-0.0973871625337029,0.422531276078653,0.108265561409263,0.372322695653824,0.120987556817804,0.318425262418602
"TMEM125","grey60","TMEM125","TMEM125",0.0175131489676364,0.885580838930404,0.0723667910403394,0.551613806307008,0.117328216474554,0.333389363056326
"TMEM127","midnightblue","TMEM127","TMEM127",0.00616521878550571,0.959601536900611,0.0498759479007873,0.681781118244883,0.194559133844634,0.106537658262863
"TMEM128","pink","TMEM128","TMEM128",-0.00380877451655395,0.975036017523289,0.0412231333221604,0.734736713124292,0.125199300666852,0.301743440598365
"TMEM130","turquoise","TMEM130","TMEM130",0.013487318014806,0.911762106149596,-0.0161465949265023,0.8944557205377,0.0167412874528865,0.890591925294168
"TMEM131","turquoise","TMEM131","TMEM131",0.0187199550749968,0.877755032112257,0.0337363455526636,0.781584175131336,0.056894482654234,0.639912106299174
"TMEM131L","brown","TMEM131","TMEM131L",-0.0268319920066012,0.825489500453168,0.0451482940811861,0.710543952460804,0.0592243307243431,0.626249671932819
"TMEM132A","brown","TMEM132A","TMEM132A",0.0581788345075502,0.632365408165128,0.0477043606862429,0.69493982989427,-0.0327608132441316,0.787749933272032
"TMEM132C","magenta","TMEM132C","TMEM132C",-0.00854666672177191,0.944018333587159,-0.00930330974674789,0.939071280023162,0.0111438655888984,0.927047394599017
"TMEM132D","brown","TMEM132D","TMEM132D",-0.0554327180150558,0.64854575970952,-0.0142510967912519,0.906786938029962,-0.0128664568066006,0.915808827842074
"TMEM132E","blue","TMEM132E","TMEM132E",0.00769419148196457,0.949594474365302,0.0292923684941487,0.80977494393124,-0.00292218403007468,0.980845771003458
"TMEM135","blue","TMEM135","TMEM135",0.00210913331056668,0.98617450516312,-0.00057892867392505,0.996204916255315,0.0984623622962314,0.417402747189432
"TMEM138","turquoise","TMEM138","TMEM138",-0.00892675545209305,0.941532976804713,-0.0469460971227922,0.699556013568184,-0.0225263142693094,0.853151692483721
"TMEM139","black",NA,"TMEM139",-0.0486884844508276,0.688965119853885,-0.0080981102569391,0.946952076852158,0.0132227948942201,0.91348597833131
"TMEM140","black","TMEM140","TMEM140",-0.106655026927403,0.379518934413039,-0.130652808992522,0.281004037661035,-0.11537044888093,0.341574434260336
"TMEM141","turquoise","TMEM141","TMEM141",0.0609488234307098,0.61621692844415,-0.052502690779841,0.665990277952586,0.0217952531409087,0.857867009955275
"TMEM144","turquoise","TMEM144","TMEM144",0.026743126351516,0.826058411140242,0.0247519795582449,0.838828457586025,0.0184376872718459,0.879584443526161
"TMEM147","turquoise","TMEM147","TMEM147",0.0171482621330523,0.887949215283784,-0.00804478438864633,0.947300897448218,0.00812305478037667,0.94678891060631
"TMEM14A","magenta","TMEM14A","TMEM14A",-0.0616011820842624,0.612439707121158,-0.0155122998866974,0.898579516585823,0.00280899524074597,0.981587565517265
"TMEM150A","black","TMEM150A","TMEM150A",-0.0375529035212552,0.757594013180867,-0.0767360873483314,0.527784138080083,0.0375371264707999,0.757692733618807
"TMEM150C","brown","TMEM150C","TMEM150C",0.00714422043496638,0.953193197747848,0.0655856561869376,0.589590134616997,0.0473157888870896,0.697304022236135
"TMEM151B","blue","TMEM151B","TMEM151B",0.00472897475995344,0.969007395375621,0.0238549131801812,0.844595510300409,-0.0409145057226163,0.73665026214863
"TMEM154","brown","TMEM154","TMEM154",0.0455671772091626,0.707978433500879,0.0978173568120811,0.420475001193098,0.154286063750809,0.202217701503904
"TMEM158","blue","TMEM158","TMEM158",0.00132893153580501,0.991288517368295,0.00818497924384603,0.946383861914836,-0.0313410354459638,0.796746691320024
"TMEM159","black","TMEM159","TMEM159",-0.0942904203510814,0.437502320016598,-0.137327334132545,0.256938944304977,-0.15659622918211,0.195461377108033
"TMEM161A","magenta","TMEM161A","TMEM161A",0.106715441106011,0.379247489626215,0.0406459413433747,0.738316712458784,-0.192465464213106,0.110432838224609
"TMEM161B","blue","TMEM161B","TMEM161B",-0.0824800957920602,0.49725785277747,0.0623908021208622,0.607881171314252,0.0673978878533369,0.579326396558794
"TMEM163","brown","TMEM163","TMEM163",0.00345581339556768,0.977348803994616,0.007724317836074,0.949397371615471,-0.0294381692014592,0.808845991091002
"TMEM164","brown","TMEM164","TMEM164",-0.0222991468835113,0.854616372503946,-0.0127767281292937,0.916393850827418,-0.0255968449752699,0.83340471587797
"TMEM165","magenta","TMEM165","TMEM165",0.00179200734258754,0.988253124972907,-0.0268583998674101,0.825320456733074,-0.0437622538446523,0.7190557316092
"TMEM167A","black","TMEM167A","TMEM167A",-0.0171374492211324,0.888019413840196,-0.115346242963691,0.341676415208426,-0.128441978460763,0.289294720552418
"TMEM167B","pink","TMEM167B","TMEM167B",0.0596961031254338,0.623498166294444,0.00765572506311189,0.949846146668997,-0.0279244654365793,0.818502981959406
"TMEM168","turquoise","TMEM168","TMEM168",-0.00242331369926241,0.984115282758768,-0.00579144206482109,0.962048896330758,0.0304227266585553,0.802579948873936
"TMEM169","blue","TMEM169","TMEM169",0.00720910460390845,0.952768579670886,-0.0363468384527702,0.765151661744327,-0.054682308265101,0.652996022798989
"TMEM17","turquoise","TMEM17","TMEM17",0.0351777231789481,0.772498704875974,0.0436441262037105,0.719782757893535,0.00556555560526658,0.963528092943001
"TMEM170A","blue","TMEM170A","TMEM170A",0.124230890439491,0.30552779718283,-0.0204756090285509,0.866391123117466,0.039050907908528,0.74823849224637
"TMEM170B","blue","TMEM170B","TMEM170B",-0.0520441102317351,0.668736895460013,-0.0285099833243636,0.814764269583191,-0.00401046524376794,0.97371452495841
"TMEM171","magenta","TMEM171","TMEM171",-0.134563367383302,0.266729065459785,-0.000655583011413513,0.995702424232671,0.109336458708206,0.367583776989909
"TMEM173","blue","TMEM173","TMEM173",0.183048536123809,0.129325886855288,0.132182708660576,0.275360114081994,0.055787043960245,0.646448695060226
"TMEM174","blue","TMEM174","TMEM174",-0.141645795428174,0.242136290268903,0.0902640003407197,0.457406755696737,0.102277889710576,0.399495281324052
"TMEM175","blue","TMEM175","TMEM175",0.0415223583779841,0.732882997604179,0.031558675661338,0.795365815656718,0.118461865197303,0.328706850703905
"TMEM177","black","TMEM177","TMEM177",-0.083994560709936,0.489365374762135,-0.00734772822435535,0.951861436425888,-0.03580935125983,0.768526857595106
"TMEM178B","blue","TMEM178B","TMEM178B",0.0102732179291028,0.932733251028,0.0224144862571691,0.853872651059948,-0.00857326951582026,0.943844363336704
"TMEM179","blue","TMEM179","TMEM179",0.00239946397763283,0.984271596760681,0.01891011549673,0.876522938834205,-0.0218222453097528,0.85769282221296
"TMEM18","black","TMEM18","TMEM18",-0.0836107438994467,0.491359335990916,-0.212199796214189,0.0778047462258031,-0.173225621286111,0.151549303244041
"TMEM181","brown","TMEM181","TMEM181",-0.0285292587745317,0.814641259498255,-0.00815538856853699,0.946577413208601,0.0387720537249939,0.749977329109416
"TMEM184A","pink","TMEM184A","TMEM184A",-0.0350793790071743,0.773117647003734,-0.0979974463154009,0.419615905070422,-0.026759060393573,0.825956396121524
"TMEM184B","black","TMEM184B","TMEM184B",0.170735434292321,0.157610359849331,0.00392385069349058,0.974282021463188,-0.0609092054487987,0.616446642184093
"TMEM184C","blue","TMEM184C","TMEM184C",0.011892651791764,0.922160268390021,0.0212052930765634,0.861675857403011,0.00314399904952172,0.979392130725586
"TMEM185A","magenta","TMEM185A","TMEM185A",-0.0254350232584785,0.834442963129993,-0.106425094495523,0.380553103567821,-0.079143382488432,0.514877949218502
"TMEM186","black","TMEM186","TMEM186",0.00797213310848713,0.947776147277284,-0.0384355203324838,0.752077487930333,0.0255278382679945,0.833847427905825
"TMEM19","blue","TMEM19","TMEM19",-0.0421025893049447,0.729292781472077,-0.0559506728448952,0.645481188592459,0.0130146983954782,0.914842403700906
"TMEM192","lightcyan","TMEM192","TMEM192",-0.0270998274881394,0.823775382571709,0.0184551519620305,0.879471234435816,0.0304713618443463,0.802270736764063
"TMEM196","blue","TMEM196","TMEM196",0.0114120966340025,0.925296403844778,0.0262380208033764,0.82929374372373,-0.00452697016152474,0.970330676597866
"TMEM198","brown","TMEM198","TMEM198",0.0149358180837502,0.902329773676831,-0.0354293736726507,0.770915554092443,-0.0134902115158602,0.911743251706798
"TMEM199","black","TMEM199","TMEM199",0.0776954083722253,0.522621688355042,-0.0169858311607956,0.889003824368155,-0.0339443283533922,0.780271359788548
"TMEM200A","blue","TMEM200A","TMEM200A",-0.114600677558822,0.344826851908545,-0.0702925485777756,0.563104576971953,-0.0129295946532879,0.915397201408328
"TMEM200B","black","TMEM200B","TMEM200B",-0.0585532366913926,0.630172449466619,-0.0105215689446197,0.931111013865547,0.0409060679719597,0.736702600277823
"TMEM200C","brown","TMEM200C","TMEM200C",-0.0188390472114199,0.876983372588518,0.00776374803918579,0.949139402676578,-0.0455869079089758,0.707857669184426
"TMEM201","turquoise","TMEM201","TMEM201",-0.0280057478169809,0.817983725573739,-0.0413223288444027,0.734122023407578,-0.110662713444474,0.361766037998145
"TMEM203","turquoise","TMEM203","TMEM203",0.137912763189941,0.254897034277032,0.0447187091307406,0.713178351147544,-0.0458405833250005,0.706305656651667
"TMEM204","magenta","TMEM204","TMEM204",0.00669551172926251,0.95613000792276,-0.00133814023114553,0.99122815440898,0.0374630693183157,0.7581561769531
"TMEM206","magenta","TMEM206","TMEM206",-0.00635531748035419,0.958356978410435,-0.0425722327370841,0.726391072221135,-0.0633574083617733,0.602321118607685
"TMEM208","black","TMEM208","TMEM208",0.0520988856049517,0.668408595475192,-0.0398200886786398,0.743448660661909,-0.0403675033791659,0.74004569876428
"TMEM209","turquoise","TMEM209","TMEM209",-0.0380438199939655,0.754524180891714,-0.0380531712492588,0.754465741601975,-0.00326765613032397,0.978581786422113
"TMEM213","black","TMEM213","TMEM213",-0.0467595595685992,0.700693297116331,-0.0474921698848908,0.696230507300218,0.0890890703854253,0.463307260692627
"TMEM214","turquoise","TMEM214","TMEM214",0.0740683932157676,0.542272291951407,0.058042380368037,0.633165439040606,-0.00162298193163091,0.989361044166525
"TMEM215","blue","TMEM215","TMEM215",-0.0603429681375489,0.619733814714132,0.00377597753580168,0.97525091219446,-0.00996323525076195,0.934758450855928
"TMEM216","pink","TMEM216","TMEM216",-0.0315916979510843,0.795156351679608,-0.200713475371217,0.0957026259570924,-0.072542961187528,0.55064308476721
"TMEM218","brown",NA,"TMEM218",0.10813374846036,0.372908540097126,-0.0703599537643978,0.562729402044663,-0.141622635778164,0.242214077666855
"TMEM220","brown","TMEM220","TMEM220",-0.09024918550453,0.457480898129037,-0.115291709758467,0.341906236592454,0.095588236284738,0.431192080186142
"TMEM222","brown","TMEM222","TMEM222",0.0305143452701275,0.801997482532878,0.0333850391088545,0.783803049352265,0.0555655652685418,0.647759187797248
"TMEM229B","turquoise","TMEM229B","TMEM229B",-0.0337272815104322,0.781641402451138,-0.0324115987833525,0.789960296324953,-0.0381837227249965,0.75365002310126
"TMEM230","pink","TMEM230","TMEM230",-0.120917450427722,0.318707841979967,-0.0965335691852654,0.426628354460366,-0.0771003904679074,0.525820703339461
"TMEM231","brown","TMEM231","TMEM231",0.00231584959540471,0.984819620305827,0.0903294093487239,0.457079488190021,0.203802556142488,0.0905995500931888
"TMEM233","black","TMEM233","TMEM233",-0.003702652240622,0.975731365652704,-0.0324923292512007,0.789449162935614,-0.0256322281553771,0.833177735363678
"TMEM234","turquoise","TMEM234","TMEM234",0.135093364190117,0.264832611822683,0.116315998604798,0.33760568810885,0.000380486398369672,0.99750577085806
"TMEM237","pink","TMEM237","TMEM237",0.268383658570141,0.0246774814771258,0.249076278815063,0.0375905186191377,0.164584418917682,0.173348420819046
"TMEM238","pink","TMEM238","TMEM238",-0.0112233654925375,0.926528389203779,-0.0760907812203832,0.531271002224979,0.000161408413609563,0.998941906737161
"TMEM240","brown","TMEM240","TMEM240",0.00580757477808903,0.961943257575855,0.0333793161869158,0.783839209982232,0.0125561065752912,0.917832471337988
"TMEM241","pink","TMEM241","TMEM241",-0.00268780801104734,0.982381795881629,-0.0971859764512993,0.423494893729736,-0.0679689506674537,0.576109208722128
"TMEM242","magenta","TMEM242","TMEM242",-0.062382820702615,0.60792717455804,-0.0347116098906793,0.775433498510897,0.0514255704963767,0.67244844234629
"TMEM243","brown","TMEM243","TMEM243",-0.0649776447876577,0.593051929981802,-0.0522168456711317,0.667701804252082,-0.00417894536074451,0.972610684699083
"TMEM245","turquoise","TMEM245","TMEM245",-0.010993605598796,0.928028431285264,0.0240815151424388,0.843137952023117,0.0547699965420141,0.6524753651835
"TMEM246","pink","TMEM246","TMEM246",-0.00830755510954111,0.945582131697398,-0.0206799038304449,0.865070480808682,0.0270540897167289,0.824068041367681
"TMEM248","turquoise","TMEM248","TMEM248",0.019961882734226,0.869713657022881,-0.00571370156170638,0.962557958671333,-0.00330882978099179,0.978311973767534
"TMEM25","blue","TMEM25","TMEM25",0.0548964609038631,0.651724762343676,0.0192518654340764,0.874309399163736,-0.0162908477251024,0.893518262758326
"TMEM251","magenta","TMEM251","TMEM251",-0.0169684028829566,0.889116991695646,-0.0406642205117743,0.738203251417074,0.0182093689091353,0.881064662540163
"TMEM254","pink","TMEM254","TMEM254",0.0745733805906164,0.539514914665035,-0.105632026625001,0.384133058745045,-0.035039060379857,0.77337143845562
"TMEM255A","brown","TMEM255A","TMEM255A",0.0102004359821811,0.933208717206942,0.00183862571366501,0.987947557045894,-0.00355421522154071,0.976704004063653
"TMEM255B","brown","TMEM255B","TMEM255B",-0.0717852104573951,0.554824219380535,-0.0231309922765823,0.849255406997043,-0.0661933348042864,0.58613936473664
"TMEM258","black","TMEM258","TMEM258",0.0433873437458783,0.721364000991284,-0.0288346761872807,0.812692776245562,-0.0389165217128405,0.749076321723371
"TMEM259","turquoise","TMEM259","TMEM259",0.00717926515556286,0.95296385479274,-0.00674422543197719,0.955811146590493,0.0274316287441562,0.821653030850747
"TMEM26","black","TMEM26","TMEM26",-0.0181287531041115,0.881587403100562,0.0881638272521383,0.467982870335657,0.00377882518192907,0.975232253578482
"TMEM260","blue","TMEM260","TMEM260",-0.109576612353073,0.366526117865297,0.0253895601937615,0.834734704769179,-0.0727812542759972,0.549331366705186
"TMEM263","pink","TMEM263","TMEM263",0.0195523501483538,0.872363931080731,-0.066239440182688,0.585877924556604,-0.0142338988026154,0.906898925155117
"TMEM266","pink","TMEM266","TMEM266",-0.0187016243287041,0.877873816599891,-0.101380921095564,0.403663880484607,-0.170923281213907,0.157146976734679
"TMEM267","magenta","TMEM267","TMEM267",-0.0652479247820482,0.591511929881338,-0.0128112349746318,0.916168864012617,-0.0251922105792596,0.83600137693843
"TMEM268","blue","TMEM268","TMEM268",-0.276507169823438,0.0204958112320256,0.0884689738270705,0.466438029361119,0.341100241382994,0.00385649427604589
"TMEM269","blue",NA,"TMEM269",-0.112531784269914,0.353663600999113,0.00651739082602205,0.957295977532929,0.0474969376771394,0.696201497136037
"TMEM272","brown","TMEM272","TMEM272",0.0158818314865125,0.896176716790748,-0.0446906283938144,0.713350671153609,-0.0339961381843928,0.779944424305506
"TMEM273","brown",NA,"TMEM273",-0.0754970345837232,0.534489326111188,0.00734577747678076,0.951874201560765,0.0154895876769701,0.898727227731088
"TMEM275","magenta","TMEM275","TMEM275",0.0138672493944207,0.90928684149218,-0.0245673495609877,0.840014724379343,-0.019224852039823,0.87448433214717
"TMEM30A","lightcyan","TMEM30A","TMEM30A",-0.042958664715506,0.72400636117414,-0.0224944782695615,0.85335692795208,-0.0225255293657969,0.853156752363193
"TMEM33","magenta","TMEM33","TMEM33",-0.0100567490254221,0.93414745625531,0.0223505584986794,0.854284848900447,0.054398946350494,0.654679640546896
"TMEM35A","magenta","TMEM35A","TMEM35A",-0.0116542802998175,0.923715751967502,-0.0160065044513205,0.895366266557837,-0.0584090329284317,0.631016707839805
"TMEM35B","black","TMEM35B","TMEM35B",0.0356501462158761,0.769527426324685,-0.0566170400189842,0.641547155976031,-0.0851457182794036,0.483410652533503
"TMEM37","black","TMEM37","TMEM37",-0.00031770462135092,0.997917327634883,-0.0529256866122497,0.663460667720366,-0.0327211486084707,0.788000907966338
"TMEM38A","magenta","TMEM38A","TMEM38A",-0.00492777064414339,0.967705215065719,-0.0109191682388434,0.928514467178203,0.00262422091656289,0.982798536448803
"TMEM38B","turquoise","TMEM38B","TMEM38B",-0.0537137944839905,0.658757614056968,-0.0701128421866102,0.564105392581438,0.139438705729757,0.249626683746588
"TMEM39A","black","TMEM39A","TMEM39A",-0.00424997834715303,0.972145309307563,-0.0642797639815884,0.597036593469494,-0.0285878435253657,0.814267416801697
