"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"9424","LOC114002604",105.988325484596,0.649348754676272,0.180811959819676,3.59129316071718,0.000329041260306137,0.22267932877385,"CYP2J2","LOC114002604 (CYP2J2)","GON","~ Batch + Status","no"
"7704","LOC113993633",498.262379695703,-0.412678011494097,0.115214014780956,-3.58183865286422,0.000341184495716694,0.22267932877385,NA,"LOC113993633","GON","~ Batch + Status","no"
"523","ANO6",315.969721937125,0.778842088879695,0.217539264107662,3.58023684632048,0.00034328290923246,0.22267932877385,"ANO6","ANO6","GON","~ Batch + Status","no"
"9127","LOC114001083",11.1313453498826,-3.43184128165218,0.958647924099024,-3.5798766109858,0.000343756488082811,0.22267932877385,"LOC423605","LOC114001083","GON","~ Batch + Status","no"
"8030","LOC113995438",655.700021281138,-0.583168110046762,0.163381472434196,-3.56936500423352,0.000357847557787382,0.22267932877385,NA,"LOC113995438","GON","~ Batch + Status","no"
"9088","LOC114000824",73.2523615420789,-2.46288541076553,0.690330936721079,-3.56768801708887,0.000360144947084072,0.22267932877385,"CIB1","LOC114000824 (CIB1)","GON","~ Batch + Status","no"
"5476","LOC113982063",427.46332170684,2.6712485824902,0.750559868234599,3.55900800927883,0.000372258180725277,0.22267932877385,"BHMT","LOC113982063 (BHMT)","GON","~ Batch + Status","no"
"10145","MEAK7",270.142299323149,0.444938793059875,0.126536541799914,3.51628696920953,0.000437627695118681,0.252433032280779,"MEAK7","MEAK7","GON","~ Batch + Status","no"
"1232","C6",104.958821856328,3.02588691322252,0.864570664984979,3.49987229010956,0.000465481108317148,0.25924087518725,"C6","C6","GON","~ Batch + Status","no"
"12063","PPAT",368.727552073322,1.11406693290156,0.321723003672621,3.46281403624845,0.000534557711579259,0.287788053323887,"PPAT","PPAT","GON","~ Batch + Status","no"
"1619","CDH23",175.568465958257,-0.70765463838311,0.207173819825665,-3.41575320172498,0.000636058654898666,0.313079580713793,"CDH23","CDH23","GON","~ Batch + Status","no"
