"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"LOC113992168",110.9972622563,1.93295744096048,0.6965259131254,8.00382751435562,0.00466785771954044,0.588026659156736,"C4A","LOC113992168 (C4A)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"HPSE",98.5857063222543,1.40067032812541,0.50646632022071,7.94241443512649,0.00482893626082068,0.596523345450929,"HPSE","HPSE",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113994781",1263.58032752422,0.558363394301312,0.194711949689894,7.92598212224203,0.0048729886593027,0.596523345450929,"MYO10","LOC113994781 (MYO10)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PHLDA2",822.405096380961,-1.2034670601224,0.416733148598954,7.90937917881604,0.00491791440320315,0.596523345450929,"PHLDA2","PHLDA2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SERPINE1",95.1281504483351,-1.6396308655813,0.589618001700677,7.9227986766755,0.00488157019692247,0.596523345450929,"SERPINE1","SERPINE1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"BTG2",1397.41180513923,-1.28926151071168,0.445620087325911,7.86815635884312,0.00503129246525531,0.605432193319056,"BTG2","BTG2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"FOXA1",74.8322010638435,2.24531540878286,0.797460292065272,7.82902595806013,0.00514137986718948,0.607720557507302,"FOXA1","FOXA1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PGR",751.303433394697,-1.0477832781409,0.369055269963222,7.81879886506363,0.0051705548026937,0.607720557507302,"PGR","PGR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ZNF521",1217.60584629533,0.517949258703509,0.185716895417066,7.82881088530351,0.00514199167715804,0.607720557507302,"ZNF521","ZNF521",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SOCS1",80.8630454654989,-2.04761216349363,0.716123536908994,7.76468934825658,0.00532774589994081,0.621379102576174,"SOCS1","SOCS1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114000425",150.851433556327,1.17350744972974,0.414193452531654,7.72522748414812,0.0054454498349845,0.630258858000268,"DNAH9","LOC114000425 (DNAH9)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CXCR4",213.69369947954,-1.85056280538071,0.658367823384927,7.65468046192595,0.00566252198450383,0.63596413577072,"CXCR4","CXCR4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"GPR139",342.275270915794,-1.21495591841512,0.429280027350544,7.65729158020065,0.00565433243818642,0.63596413577072,"GPR139","GPR139",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LEPR",183.796641595984,1.35102869604677,0.467196348840567,7.66631179493037,0.005626134141578,0.63596413577072,"LEPR","LEPR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SYT10",5206.86195809629,0.587688737599065,0.209223224948201,7.69436292469246,0.00553935589412283,0.63596413577072,"SYT10","SYT10",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RET",490.906904390299,1.52907406119953,0.53662208720313,7.61247573612107,0.0057965844597652,0.646233923374706,"RET","RET",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"OTOP1",55.3577006266175,-1.48686658187446,0.536450297732399,7.59527595493665,0.00585214373585377,0.647665717686239,"OTOP1","OTOP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ASIC4",399.578141346485,0.826779126846149,0.302396174226454,7.56356728290125,0.00595599829834686,0.652175634212986,"ASIC4","ASIC4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CASZ1",177.752210581181,1.47620130261666,0.524728019917859,7.51138370805444,0.00613102534598931,0.652175634212986,"CASZ1","CASZ1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CNGB1",1899.72895004178,0.810486324477263,0.291385972740537,7.54219347214655,0.00602706257009609,0.652175634212986,"CNGB1","CNGB1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113994545",183.768190916435,-1.19043069330514,0.435532653864217,7.49656940067047,0.00618166365429861,0.652175634212986,"LOC113994545","LOC113994545",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PLEKHA2",443.250032638902,-0.759566001407801,0.276869041908153,7.50035533661803,0.00616868209412985,0.652175634212986,"PLEKHA2","PLEKHA2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"TSC22D3",1709.86409229589,-0.680190781404168,0.246561864450645,7.49298176702322,0.00619399098579805,0.652175634212986,"TSC22D3","TSC22D3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ZIC1",212.488431336974,2.09075291766865,0.771413502450638,7.55644357148248,0.00597958793830083,0.652175634212986,"ZIC1","ZIC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ADRB2",805.249783926836,-1.14127256505444,0.422981850566137,7.38009014704645,0.00659498644150184,0.661414891997848,"ADRB2","ADRB2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"BRD3",750.206719385573,0.690399209946767,0.251795602699441,7.36677239199722,0.00664400799592073,0.661414891997848,"BRD3","BRD3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC71",2513.74268340412,0.459071697335459,0.166296401550324,7.38301256335615,0.00658427877425559,0.661414891997848,"CCDC71","CCDC71",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"GABRA5",622.662322014024,-0.830093205765689,0.306304335260011,7.38048890490657,0.00659352435483777,0.661414891997848,"GABRA5","GABRA5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"GFRA1",408.080855076927,1.0204454279769,0.369883892442806,7.42303539204224,0.00643940938235239,0.661414891997848,"GFRA1","GFRA1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114002832",1626.38628619886,-0.398356462915514,0.146600481983408,7.39514696606722,0.00654000812498235,0.661414891997848,"CYP51A1","LOC114002832 (CYP51A1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114003859",43.1172844353608,4.15162751850155,1.35853279037091,7.43195095324009,0.00640758364700867,0.661414891997848,"LOC114003859","LOC114003859",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"MMEL1",361.013528152735,1.70886425906639,0.6407882200246,7.34761434962621,0.00671518063537071,0.661414891997848,"MME","MMEL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PPP1R3C",190.827702801497,1.23730937495363,0.456416005616396,7.34686717651907,0.00671797212555525,0.661414891997848,"PPP1R3C","PPP1R3C",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"TNR",3173.71627464855,0.907857691122944,0.328641868617466,7.41068300476661,0.00648377038469309,0.661414891997848,"TNR","TNR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ANKRD9",296.777591458017,-0.880746780946987,0.331492305683889,7.31474320970798,0.00683911712045603,0.662017191925151,"ANKRD9","ANKRD9",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"BARD1",15.9479699872602,3.57494139264009,1.49649646492649,7.31308562964733,0.00684542834049898,0.662017191925151,"BARD1","BARD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"MCEE",216.031192384022,0.931293292636614,0.342779733747927,7.31055414426116,0.00685507842845592,0.662017191925151,"MCEE","MCEE",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"GPR50",109.249612298426,-1.23244678559427,0.450235572534315,7.27461933891861,0.0069935712437533,0.666896397470362,"GPR50","GPR50",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"MDM1",688.530565894106,0.604518907548696,0.221175326683091,7.2768795981159,0.00698477655345303,0.666896397470362,"MDM1","MDM1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"B3GALT2",1020.07705921555,-0.561655848886227,0.212283604672029,7.23644332631682,0.00714383567641723,0.672762959787814,"B3GALT2","B3GALT2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113995305",79.6555071898299,-1.86144274087137,0.727150112307932,7.23888675676611,0.00713412002669784,0.672762959787814,NA,"LOC113995305",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SLC30A10",334.764940453843,-0.946575338748059,0.354044813179792,7.19748069992582,0.00730059986448333,0.683282068798125,"SLC30A10","SLC30A10",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CLDN5",384.184748448131,0.831591262093192,0.311817169319599,7.14293972240235,0.00752596860151578,0.689753971725023,"CLDN5","CLDN5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113991334",11.9408777046376,4.16533342544055,1.53983627851852,7.15916609072794,0.00745818625712756,0.689753971725023,"SPIRE1","LOC113991334 (SPIRE1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"TP63",168.327070835516,1.51227473189015,0.543505799014757,7.13681454023445,0.00755171872486175,0.689753971725023,"TP63","TP63",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ZFHX3",2019.94863158958,0.553701777824107,0.205996495861286,7.15701495712241,0.00746713617969416,0.689753971725023,"ZFHX3","ZFHX3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"DLC1",1161.85904913795,-0.735975695374841,0.277706653224767,7.09921407323094,0.00771177594888956,0.70015537088062,"DLC1","DLC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SPRY1",610.681138404041,-0.735778931540671,0.275371020716437,7.07450328148744,0.00781884938463055,0.70147570632999,"SPRY1","SPRY1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"TNRC6A",4071.5056431991,0.351702476238932,0.131651487945599,7.0798192583201,0.00779568729555639,0.70147570632999,"TNRC6A","TNRC6A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RPRML",731.627534303574,-0.835697911754939,0.31514013852157,7.04187591604313,0.00796255888715843,0.710166575571153,"RPRML","RPRML",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SNRPD1",442.499300933279,-0.570453490528247,0.215464513994996,7.02976987174914,0.00801656541259451,0.710802133250047,"SNRPD1","SNRPD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113983768",12.9749811699578,5.62195163980766,2.12186958231488,7.01049958160733,0.0081033065214695,0.71431589231698,"SMURF1","LOC113983768 (SMURF1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"KDM7A",563.434770298706,-0.618000334618505,0.233808642325329,6.98830603020976,0.00820439656167977,0.715076211384314,"KDM7A","KDM7A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113998968",18.3423521363344,2.7094484821321,0.996357134021293,6.98790032436602,0.00820625648205188,0.715076211384314,"EML6","LOC113998968 (EML6)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"FANCG",236.031161243137,-0.804512662468669,0.308399682125919,6.92207744421012,0.00851380138401949,0.725951158772517,"FANCG","FANCG",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"GRM4",2389.77869930778,-0.654753853594429,0.248440506232435,6.92023520265337,0.00852257659025907,0.725951158772517,"GRM4","GRM4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113998194",539.635174268645,0.719048118469543,0.274243787836474,6.93154558624832,0.00846884714151613,0.725951158772517,"LOC113998194","LOC113998194",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"TMEM200A",345.405935921655,0.8563013932949,0.324983950237219,6.93965229974592,0.00843054993193803,0.725951158772517,"TMEM200A","TMEM200A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ADRA1A",58.4703732871516,1.87365975231728,0.737635448302891,6.80048805720438,0.00911329573285244,0.73812965704997,"ADRA1A","ADRA1A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ANKS1A",2053.61619653657,-0.513582585729747,0.196241857706447,6.85428477056388,0.00884289478131115,0.73812965704997,"ANKS1A","ANKS1A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CUNH15orf62",647.562170482303,-1.38672042033066,0.541867227023925,6.7928477661319,0.00915237933817402,0.73812965704997,"CUNH15orf62","CUNH15orf62",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"FOXB2",6.2450536097988,7.41568424176566,2.97895733248566,6.80237126331332,0.00910368854790882,0.73812965704997,"FOXB2","FOXB2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LHX5",382.802784419478,0.962374607197371,0.372950946746498,6.84153079597812,0.00890624868468093,0.73812965704997,"LHX5","LHX5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113985226",29.6036415150891,-2.69418703609525,0.985165234264455,6.81521206869819,0.00903845695323918,0.73812965704997,"CAMK4","LOC113985226 (CAMK4)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113985599",36.6949585010742,6.86292452579157,2.09656464299955,6.82784769171475,0.00897473480314136,0.73812965704997,"LOC113985599","LOC113985599",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"NRXN3",2579.03494892901,0.638585853725456,0.244989606348741,6.82511761735697,0.00898846365497836,0.73812965704997,"NRXN3","NRXN3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PDE3A",976.951878666378,-0.81724747982658,0.309977382162814,6.8793429158186,0.00871976148105931,0.73812965704997,"PDE3A","PDE3A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SYTL4",218.298265562683,1.1366768339413,0.434791227249956,6.82626839645465,0.0089826740589846,0.73812965704997,"SYTL4","SYTL4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"ARHGEF5",216.786641847254,0.986481401606115,0.37460210682957,6.68211151924841,0.00973851969424638,0.741369642571956,"ARHGEF5","ARHGEF5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113989222",3072.16059495591,-0.494428239221477,0.19114453004038,6.74632120117434,0.00939411837291764,0.741369642571956,"GPD1","LOC113989222 (GPD1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113991094",18.4248945726096,-2.74282771680873,1.07918104009012,6.63937393987304,0.00997489823800811,0.741369642571956,"LOC113991094","LOC113991094",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113993584",425.017370687153,0.780906158081541,0.300903990652137,6.66753884780201,0.00981846827014559,0.741369642571956,"UTRN","LOC113993584 (UTRN)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC113994727",23.261833004488,2.17419018012568,0.849444612370717,6.74144147003979,0.00941984814392453,0.741369642571956,"PPP1R37","LOC113994727 (PPP1R37)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114002934",506.288496835417,-0.640807699370448,0.250049075092114,6.68017720060826,0.00974909323914758,0.741369642571956,"ASTN2","LOC114002934 (ASTN2)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC3",39.4619515599997,-1.96705566289934,0.76721653480812,6.680577749536,0.0097469027575874,0.741369642571956,"LRRC3","LRRC3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"NOL6",535.525688278623,-0.698418304315565,0.269043480543019,6.64259272612799,0.00995689233671721,0.741369642571956,"NOL6","NOL6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"NPM3",17.9580202542274,-2.73446336790209,1.08233939119063,6.64893412662366,0.0099215159179389,0.741369642571956,"NPM3","NPM3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PAK1",669.465659616715,0.562304563488093,0.215062347290574,6.74698360674586,0.00939063120450321,0.741369642571956,"PAK1","PAK1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"PDE4B",2180.07847347357,-0.44618404226686,0.173007164612968,6.64266519409878,0.00995648733429759,0.741369642571956,"PDE4B","PDE4B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RYR2",2884.77673940936,0.663474266207181,0.252796149431001,6.70256578896203,0.0096274271788767,0.741369642571956,"RYR2","RYR2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SPHKAP",3854.29281288257,-0.51341453134308,0.198054711308001,6.69607124214062,0.00966255937781289,0.741369642571956,"SPHKAP","SPHKAP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
