"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"GCC2",2749.58129039196,0.18789199798393,0.0606545338348757,3.09774036835305,0.00195002185871973,0.226090349960999,"GCC2","GCC2","LS","~ mean_T","yes"
"LOC113988442",40.5662024891106,1.17634188981145,0.381481399590214,3.08361532456124,0.00204501831831931,0.226090349960999,"LOC113988442","LOC113988442","LS","~ mean_T","yes"
"TBX2",16.8590380150116,0.891968161233125,0.289342813337491,3.08273826104237,0.00205105466376007,0.226090349960999,"TBX2","TBX2","LS","~ mean_T","yes"
"ARHGEF10",423.190624168017,0.204403041914143,0.06751350779069,3.02758734663658,0.00246514459949377,0.264761821936977,"ARHGEF10","ARHGEF10","LS","~ mean_T","yes"
"LOC113997538",105.096937118709,0.379413514462854,0.125021246907438,3.03479227609815,0.00240701405551125,0.264761821936977,"DYNC2H1","LOC113997538 (DYNC2H1)","LS","~ mean_T","yes"
"P3H4",328.005119988664,0.739330088510465,0.244847655329908,3.01955143296876,0.00253149306343804,0.264761821936977,"P3H4","P3H4","LS","~ mean_T","yes"
"LOC113989282",9.38634342576822,1.94807157158037,0.649374561180916,2.99991975053306,0.00270050745583452,0.268271429839146,"LOC113989282","LOC113989282","LS","~ mean_T","yes"
"LOC113991044",20.8830029672931,1.4034476916912,0.467020269283938,3.00511087847011,0.00265484050675189,0.268271429839146,"LOC113991044","LOC113991044","LS","~ mean_T","yes"
"CD109",620.868558161186,0.33201831957847,0.112099082072993,2.96182906620303,0.00305817510093214,0.286109985080394,"CD109","CD109","LS","~ mean_T","yes"
"LOC114000433",25.1949816902255,1.1017234982673,0.371535346601852,2.96532620205297,0.00302362135377358,0.286109985080394,"HYDIN","LOC114000433 (HYDIN)","LS","~ mean_T","yes"
"PLIN1",17.7691490576261,1.97223176675889,0.663490373511544,2.97250999486366,0.00295375592944108,0.286109985080394,"PLIN1","PLIN1","LS","~ mean_T","yes"
"ERH",942.401416183989,-0.145145725411457,0.0495322917718256,-2.93032525286901,0.00338607380840184,0.307672423984093,"ERH","ERH","LS","~ mean_T","yes"
"TTLL7",2295.82055564698,0.223534910448336,0.0761981160702348,2.93360153736997,0.00335054042419045,0.307672423984093,"TTLL7","TTLL7","LS","~ mean_T","yes"
"SH3YL1",401.063559949299,-0.60024010503469,0.205375020519301,-2.92265390171089,0.00347062055645487,0.308682978632263,"SH3YL1","SH3YL1","LS","~ mean_T","yes"
"A1CF",6.2162986462558,1.25862798791927,0.454927057342491,2.7666588909257,0.00566339789447401,0.313028401255439,"A1CF","A1CF","LS","~ mean_T","yes"
"ACAN",95.0266720523311,-0.427559718453388,0.155432159357195,-2.75078027752817,0.00594535068098879,0.313028401255439,"ACAN","ACAN","LS","~ mean_T","yes"
"ADGRV1",1699.50323179649,0.345709800453459,0.125310009439422,2.75883628131544,0.00580075881721615,0.313028401255439,"ADGRV1","ADGRV1","LS","~ mean_T","yes"
